,time,target,response,frequency
18,2315.7705078125,1,1,1000
19,2321.5205078125,1,1,1000
20,2323.67041015625,1,1,1000
21,2325.75,1,1,1200
22,2328.14013671875,1,1,1000
23,2330.97998046875,2,1,1200
24,2333.24951171875,1,1,1200
25,2336.99951171875,2,2,1000
26,2338.86962890625,2,2,1200
27,2342.3193359375,2,2,1000
28,2343.8994140625,1,1,1000
29,2346.51904296875,2,2,1000
30,2348.56884765625,2,2,1000
31,2350.89892578125,2,2,1000
32,2352.4189453125,1,1,1000
33,2355.06884765625,2,2,1000
34,2356.548828125,1,1,1000
35,2364.37841796875,2,2,1000
36,2366.41796875,2,2,1000
37,2367.79833984375,1,1,1000
38,2369.8681640625,1,1,1000
39,2372.34765625,2,2,1200
40,2377.02783203125,1,1,1000
41,2378.99755859375,1,1,1000
42,2381.49755859375,2,2,1000
43,2383.49755859375,2,2,1000
44,2385.1171875,1,1,1000
45,2387.697265625,2,2,1000
46,2389.1767578125,1,1,1200
47,2398.12646484375,2,1,1000
48,2404.46630859375,2,2,1000
0,2409.81396484375,2,1,1200
1,2414.44384765625,2,2,1000
2,2416.44384765625,2,2,1000
3,2417.9140625,1,1,1000
4,2420.46337890625,2,1,1200
5,2425.07373046875,2,2,1000
6,2426.71337890625,1,1,1200
7,2429.3134765625,1,1,1000
8,2431.443359375,1,1,1000
9,2433.623046875,1,1,1000
10,2435.712890625,1,1,1000
11,2447.8623046875,2,2,1000
12,2449.26220703125,1,2,1200
13,2454.89208984375,2,2,1000
14,2456.77197265625,1,1,1000
15,2458.81201171875,1,1,1000
16,2461.49169921875,2,2,1000
17,2463.62158203125,2,2,1000
18,2465.361328125,1,1,1000
19,2467.91162109375,2,2,1000
20,2469.521484375,1,1,1000
21,2474.4111328125,1,1,1000
22,2476.69091796875,1,1,1200
23,2480.3408203125,1,1,1000
24,2482.3603515625,1,2,1200
25,2484.79052734375,1,1,1000
26,2487.390625,2,2,1000
27,2489.43017578125,2,2,1200
28,2491.5400390625,2,2,1200
29,2496.5703125,1,1,1000
30,2498.4599609375,1,1,1000
31,2501.10986328125,2,2,1000
32,2502.73974609375,1,1,1000
33,2504.8896484375,1,1,1200
34,2507.48974609375,1,1,1000
35,2510.0595703125,2,2,1000
36,2515.22900390625,1,1,1000
37,2517.80908203125,2,2,1000
38,2519.388671875,1,1,1000
39,2521.55908203125,1,1,1000
40,2524.20849609375,2,2,1000
41,2525.77880859375,1,1,1000
42,2528.38818359375,2,2,1200
43,2531.25830078125,2,2,1000
44,2532.6083984375,1,1,1200
45,2538.51806640625,1,1,1000
46,2541.017578125,2,2,1200
47,2542.61767578125,1,2,1000
48,2548.267578125,2,2,1000
0,2553.01416015625,1,1,1200
1,2557.4140625,2,2,1000
2,2559.61376953125,2,2,1200
3,2561.86376953125,2,2,1000
4,2563.90380859375,2,2,1000
5,2565.91357421875,2,2,1000
6,2567.30322265625,1,2,1200
7,2569.95361328125,2,2,1000
8,2577.462890625,2,2,1000
9,2578.9130859375,1,2,1200
10,2581.9326171875,2,1,1000
11,2587.53271484375,2,1,1000
12,2589.71240234375,1,1,1200
13,2592.0322265625,1,1,1000
14,2595.18212890625,2,2,1000
15,2596.9521484375,1,1,1200
16,2601.8818359375,2,1,1200
17,2603.95166015625,2,2,1000
18,2606.01171875,2,2,1000
19,2607.45166015625,1,2,1000
20,2610.3115234375,2,2,1000
21,2613.361328125,2,2,1000
22,2614.85107421875,1,1,1000
23,2616.9013671875,1,1,1000
24,2618.93115234375,1,1,1000
25,2621.56103515625,2,1,1000
26,2623.7607421875,2,2,1000
27,2625.86083984375,2,2,1000
28,2628.08056640625,2,2,1000
29,2630.13037109375,1,2,1200
30,2636.2001953125,2,2,1000
31,2638.2998046875,2,2,1000
32,2640.35009765625,2,2,1000
33,2643.25,2,2,1000
34,2662.30908203125,2,2,1000
35,2664.57861328125,1,1,1000
36,2666.6484375,1,1,1200
37,2670.978515625,2,2,1000
38,2672.49853515625,1,1,1000
39,2676.50830078125,1,1,1000
40,2679.1982421875,2,2,1000
41,2680.84814453125,1,2,1000
42,2686.10791015625,2,2,1000
43,2688.09765625,2,1,1200
44,2693.29736328125,2,2,1000
45,2695.25732421875,2,2,1000
46,2697.27734375,2,2,1000
47,2699.2568359375,2,2,1200
48,2702.30712890625,1,1,1000
