,time,target,response,frequency
37,424.658203125,2,1,1000
38,426.65771484375,1,1,1000
39,429.3076171875,2,2,1200
40,431.32763671875,1,1,1000
41,433.4775390625,1,1,1000
42,436.197265625,2,1,1000
43,438.37744140625,2,2,1000
44,439.95703125,1,1,1000
45,442.60693359375,2,2,1000
46,444.22705078125,1,1,1000
47,446.89697265625,2,2,1000
48,448.57666015625,1,1,1000
0,454.576171875,2,2,1000
1,456.1259765625,1,2,1200
2,458.8564453125,2,2,1000
3,460.47607421875,1,2,1000
4,462.6259765625,1,2,1000
5,465.1259765625,2,2,1000
6,467.1259765625,2,2,1000
7,469.3056640625,2,2,1000
8,471.25537109375,2,1,1200
9,473.3955078125,2,2,1200
10,474.8955078125,1,1,1000
11,477.72509765625,2,1,1000
12,479.39501953125,1,2,1200
13,482.02490234375,2,2,1000
14,483.57470703125,1,2,1200
15,486.125,2,1,1000
16,488.10498046875,2,2,1000
17,490.25439453125,2,1,1200
18,492.3544921875,2,2,1000
19,493.75439453125,1,1,1000
20,495.92431640625,1,1,1000
21,497.84423828125,1,2,1000
22,499.89404296875,1,1,1200
23,502.47412109375,2,2,1000
24,503.9541015625,1,1,1000
25,506.1240234375,1,2,1000
26,508.2939453125,1,1,1000
27,510.40380859375,1,2,1000
28,513.3037109375,2,2,1000
29,515.45361328125,2,2,1000
30,517.603515625,2,2,1000
31,519.34326171875,1,2,1000
32,521.5732421875,1,1,1000
33,524.24267578125,2,2,1200
34,525.77294921875,1,2,1200
35,527.89306640625,1,2,1000
36,530.052734375,1,2,1200
37,532.142578125,1,1,1000
38,534.79248046875,2,2,1200
39,536.49267578125,1,1,1000
40,538.65234375,1,1,1000
41,541.39208984375,2,1,1200
42,543.77197265625,2,2,1000
43,545.2919921875,1,2,1000
44,547.39208984375,1,1,1000
45,549.52197265625,1,1,1000
46,552.27197265625,2,2,1000
47,553.6416015625,1,1,1000
48,556.62158203125,2,2,1000
0,561.2412109375,1,2,1000
1,563.85107421875,2,2,1000
2,565.8408203125,2,2,1000
3,567.3408203125,1,1,1000
4,569.32080078125,1,2,1200
5,572.140625,2,2,1200
6,573.67041015625,1,1,1000
7,576.17041015625,2,1,1200
8,577.650390625,1,1,1000
9,580.240234375,2,2,1200
10,581.7001953125,1,1,1000
11,584.25,2,2,1200
12,586.2900390625,2,2,1000
13,588.25,2,2,1000
14,590.3896484375,2,2,1000
15,592.31982421875,2,2,1000
16,593.69970703125,1,1,1000
17,596.119140625,2,2,1200
18,598.1494140625,2,2,1000
19,599.94921875,1,2,1200
20,602.01904296875,1,1,1000
21,603.9990234375,1,1,1000
22,606.61865234375,2,2,1200
23,608.69873046875,2,2,1000
24,610.71875,2,2,1000
25,612.6484375,2,2,1000
26,614.068359375,1,1,1000
27,616.53857421875,2,2,1000
28,618.5185546875,2,2,1000
29,620.54833984375,2,2,1000
30,622.04833984375,1,2,1000
31,624.64794921875,2,2,1200
32,626.5478515625,2,2,1000
33,628.498046875,2,2,1000
34,629.93798828125,1,1,1000
35,631.86767578125,1,1,1000
36,634.517578125,2,2,1000
37,636.3974609375,2,2,1000
38,638.017578125,1,1,1000
39,640.037109375,1,1,1000
40,642.1474609375,1,1,1000
41,644.197265625,1,1,1000
42,646.8671875,2,2,1000
43,648.64697265625,1,1,1000
44,651.3369140625,2,1,1000
45,652.91650390625,1,2,1200
46,655.81640625,2,1,1000
47,657.36669921875,1,1,1000
48,659.39599609375,1,2,1200
0,664.595703125,1,1,1000
1,666.86572265625,1,2,1000
2,668.93505859375,1,2,1200
3,670.8154296875,1,1,1000
4,672.88525390625,1,1,1000
5,675.46533203125,2,2,1000
6,677.19482421875,1,1,1000
7,679.48486328125,1,1,1000
8,682.11474609375,2,1,1000
9,684.33447265625,2,2,1000
10,686.5947265625,2,2,1000
11,688.564453125,2,1,1200
12,690.1142578125,1,1,1000
13,692.59423828125,2,2,1000
14,694.04443359375,1,2,1000
15,696.583984375,2,2,1000
16,697.94384765625,1,1,1000
17,699.9140625,1,1,1000
18,702.16357421875,1,1,1000
19,704.443359375,1,2,1200
20,706.96337890625,2,2,1000
21,708.38330078125,1,2,1200
22,710.38330078125,1,1,1000
23,712.9931640625,2,2,1200
24,714.39306640625,1,2,1200
25,717.19287109375,2,2,1000
26,718.68310546875,1,1,1000
27,721.39306640625,2,2,1000
28,723.3427734375,2,2,1000
29,724.78271484375,1,2,1000
30,726.79248046875,1,1,1000
31,729.38232421875,2,1,1000
32,730.91259765625,1,1,1000
33,733.58203125,2,2,1200
34,735.5322265625,2,2,1200
35,737.06201171875,1,2,1000
36,739.06201171875,1,1,1000
37,741.69189453125,2,1,1200
38,743.8818359375,2,2,1200
39,745.6318359375,1,1,1000
40,748.08154296875,2,2,1000
41,749.53125,1,1,1000
42,752.21142578125,2,2,1200
43,754.18115234375,2,2,1000
44,755.611328125,1,2,1000
45,758.24072265625,2,1,1200
46,760.291015625,2,2,1200
47,761.73095703125,1,1,1000
48,764.28076171875,2,2,1000
0,769.24072265625,1,1,1000
1,771.21044921875,1,2,1000
2,773.29052734375,1,2,1000
3,775.7802734375,2,2,1000
4,777.93017578125,2,2,1000
5,779.47998046875,1,1,1000
6,781.60986328125,1,1,1000
7,784.259765625,2,2,1200
8,786.2294921875,2,2,1000
9,788.23974609375,2,2,1000
10,789.67919921875,1,2,1200
11,792.12939453125,2,1,1200
12,794.0791015625,2,2,1200
13,795.80908203125,1,1,1000
14,798.40869140625,2,2,1200
15,800.1591796875,1,2,1000
16,802.62890625,2,2,1000
17,804.6787109375,2,2,1200
18,806.05859375,1,1,1000
19,807.95849609375,1,2,1000
20,810.3583984375,2,2,1000
21,811.88818359375,1,2,1200
22,813.83837890625,1,1,1000
23,815.92822265625,1,2,1000
24,818.80810546875,2,2,1000
25,820.2080078125,1,1,1000
26,822.82763671875,2,2,1200
27,824.27783203125,1,1,1000
28,826.95751953125,2,2,1000
29,828.9775390625,2,1,1200
30,830.37744140625,1,1,1000
31,832.83740234375,2,2,1000
32,834.75732421875,2,2,1000
33,836.787109375,2,2,1000
34,838.18701171875,1,1,1000
35,840.876953125,2,2,1000
36,842.8369140625,2,2,1000
37,844.32666015625,1,1,1000
38,846.83642578125,2,2,1200
39,848.7568359375,2,2,1000
40,850.6865234375,2,2,1000
41,852.08642578125,1,1,1200
42,854.80615234375,2,2,1000
43,856.17626953125,1,2,1000
44,858.076171875,1,2,1000
45,860.68603515625,2,1,1000
46,862.42578125,1,2,1000
47,864.73583984375,1,1,1200
48,867.505859375,2,1,1200
49,868.8857421875,1,1,1000
0,873.275390625,2,2,1000
1,875.0751953125,1,2,1000
2,877.7548828125,2,2,1200
3,879.705078125,2,1,1000
4,881.65478515625,2,2,1000
5,883.90478515625,2,2,1000
6,885.57470703125,1,2,1200
7,888.3046875,2,2,1000
8,890.20458984375,2,1,1000
9,891.724609375,1,1,1000
10,894.1845703125,2,2,1000
11,895.5341796875,1,1,1000
12,897.80419921875,1,1,1000
13,900.38427734375,2,2,1000
14,902.55419921875,2,1,1000
15,904.72412109375,2,2,1000
16,906.7236328125,2,2,1000
17,908.583984375,2,2,1000
18,910.1337890625,1,1,1000
19,912.20361328125,1,2,1000
20,914.80322265625,2,2,1000
21,916.25341796875,1,1,1000
22,918.8232421875,2,2,1000
23,920.8330078125,2,2,1000
24,922.23291015625,1,1,1000
25,924.65283203125,2,2,1000
26,926.9326171875,2,2,1000
27,928.57275390625,1,1,1200
28,931.58251953125,2,2,1000
29,933.22265625,1,1,1000
30,935.70263671875,2,2,1000
31,937.40234375,1,1,1000
32,939.5224609375,1,2,1000
33,941.43212890625,1,1,1000
34,943.8818359375,2,2,1000
35,946.03173828125,2,2,1000
36,947.75146484375,1,1,1200
37,949.8212890625,1,2,1200
38,951.7314453125,1,1,1200
39,954.2216796875,2,2,1000
40,956.3115234375,2,2,1000
41,957.93115234375,1,2,1000
42,959.93115234375,1,1,1200
43,961.93115234375,1,2,1200
44,963.9111328125,1,1,1200
45,965.880859375,1,2,1200
46,968.1005859375,1,1,1200
47,970.5205078125,2,2,1200
48,971.880859375,1,1,1000
0,976.93017578125,1,1,1000
1,978.88037109375,1,1,1000
2,981.41015625,2,2,1000
3,983.3701171875,2,2,1000
4,985.06982421875,1,1,1000
5,987.64990234375,2,2,1000
6,989.099609375,1,1,1000
7,990.9794921875,1,2,1000
8,993.44970703125,2,2,1000
9,995.029296875,1,2,1200
10,997.779296875,2,1,1000
11,999.37939453125,1,1,1000
12,1002.05908203125,2,2,1000
13,1004.1689453125,1,1,1000
14,1006.32861328125,1,1,1200
15,1009.07861328125,2,2,1200
16,1011.15869140625,2,2,1000
17,1013.32861328125,2,1,1000
18,1015.4287109375,2,2,1000
19,1017.55810546875,2,1,1200
20,1019.64794921875,2,2,1200
21,1021.2783203125,1,1,1000
22,1023.91796875,2,2,1000
23,1026.06787109375,2,2,1000
24,1027.52783203125,1,1,1000
25,1029.44775390625,1,1,1000
26,1032.16748046875,2,2,1000
27,1033.677734375,1,1,1000
28,1036.177734375,2,2,1000
29,1038.20703125,2,2,1200
30,1040.4072265625,2,2,1200
31,1041.9072265625,1,1,1000
32,1043.9169921875,1,1,1000
33,1046.626953125,2,2,1000
34,1048.0771484375,1,1,1000
35,1050.70703125,2,2,1000
36,1052.6767578125,2,2,1200
37,1054.69677734375,2,2,1000
38,1056.3466796875,1,2,1000
39,1058.25634765625,1,1,1000
40,1060.326171875,1,1,1000
41,1062.47607421875,1,2,1200
42,1064.505859375,1,2,1200
43,1067.0458984375,2,2,1000
44,1068.845703125,1,2,1200
45,1071.005859375,1,2,1000
46,1073.60546875,2,1,1200
47,1075.46533203125,1,2,1200
48,1077.515625,1,1,1000
0,1082.5751953125,1,1,1000
1,1085.224609375,2,2,1200
2,1087.37451171875,2,2,1000
3,1088.90478515625,1,1,1000
4,1091.54443359375,2,2,1000
5,1092.92431640625,1,1,1000
6,1095.50439453125,2,2,1000
7,1097.57421875,2,1,1200
8,1099.6240234375,2,2,1200
9,1101.1240234375,1,1,1000
10,1103.6240234375,2,2,1000
11,1104.99365234375,1,2,1000
12,1107.62353515625,2,2,1200
13,1109.20361328125,1,2,1200
14,1111.92333984375,2,2,1000
15,1113.46337890625,1,1,1000
16,1115.4931640625,1,1,1200
17,1117.50341796875,1,1,1000
18,1120.04296875,2,2,1000
19,1122.212890625,2,2,1000
20,1124.212890625,2,2,1000
21,1126.27294921875,2,2,1000
22,1127.77294921875,1,1,1000
23,1129.86279296875,1,2,1000
24,1132.67236328125,2,1,1200
25,1134.6923828125,2,2,1200
26,1136.142578125,1,1,1000
27,1138.0224609375,1,1,1000
28,1140.6220703125,2,2,1000
29,1141.97216796875,1,1,1000
30,1144.07177734375,1,2,1200
31,1145.9716796875,1,1,1000
32,1147.99169921875,1,1,1000
33,1150.1513671875,1,2,1200
34,1152.6015625,2,2,1000
35,1154.09130859375,1,2,1000
36,1156.21142578125,1,1,1000
37,1158.2412109375,1,1,1000
38,1160.4208984375,1,1,1000
39,1162.541015625,1,1,1000
40,1164.5908203125,1,1,1000
41,1166.5908203125,1,2,1200
42,1169.25048828125,2,1,1000
43,1170.69091796875,1,1,1000
44,1172.650390625,1,1,1000
45,1175.29052734375,2,2,1000
46,1177.7900390625,2,2,1200
47,1179.72021484375,2,2,1200
48,1181.64013671875,2,2,1000
0,1186.31005859375,1,2,1000
1,1188.77001953125,2,2,1000
2,1190.099609375,1,2,1000
3,1192.73974609375,2,2,1000
4,1194.099609375,1,2,1200
5,1196.16943359375,1,2,1200
6,1198.1494140625,1,2,1000
7,1200.2392578125,1,1,1000
8,1202.63916015625,2,2,1000
9,1204.34912109375,1,1,1000
10,1206.24853515625,1,2,1200
11,1208.2685546875,1,2,1200
12,1210.138671875,1,2,1000
13,1212.81884765625,2,2,1000
14,1214.55859375,1,1,1000
15,1217.16845703125,2,2,1000
16,1218.66796875,1,1,1200
17,1220.68798828125,1,2,1000
18,1222.658203125,1,1,1000
19,1224.5380859375,1,1,1000
20,1226.7177734375,1,2,1200
21,1229.2177734375,2,2,1000
22,1230.767578125,1,2,1000
23,1233.3173828125,2,1,1000
24,1234.8076171875,1,2,1000
25,1237.38720703125,2,2,1000
26,1239.4169921875,2,2,1000
27,1241.01708984375,1,2,1200
28,1243.64697265625,2,2,1000
29,1245.796875,2,2,1000
30,1247.19677734375,1,1,1200
31,1249.7666015625,2,1,1000
32,1252.03662109375,2,2,1000
33,1254.00634765625,2,2,1000
34,1255.49609375,1,2,1200
35,1258.0166015625,2,2,1000
36,1259.986328125,2,2,1000
37,1261.416015625,1,1,1200
38,1263.916015625,2,2,1000
39,1265.68603515625,1,2,1000
40,1267.60595703125,1,1,1000
41,1269.54541015625,1,2,1200
42,1271.50537109375,1,2,1200
43,1273.4052734375,1,1,1200
44,1275.5654296875,1,2,1000
45,1278.09521484375,2,2,1000
46,1280.04541015625,2,2,1000
47,1281.55517578125,1,1,1000
48,1283.50537109375,1,1,1000
0,1289.35498046875,2,2,1000
1,1291.28466796875,2,1,1000
2,1292.65478515625,1,1,1000
3,1294.6044921875,1,1,1000
4,1297.154296875,2,2,1000
5,1299.38427734375,2,1,1000
6,1300.93408203125,1,1,1000
7,1303.0341796875,1,2,1000
8,1305.4638671875,2,2,1000
9,1307.3837890625,2,2,1000
10,1309.44384765625,2,2,1000
11,1311.41357421875,2,2,1000
12,1312.8837890625,1,1,1000
13,1314.8134765625,1,2,1200
14,1316.783203125,1,2,1200
15,1319.33349609375,1,1,1000
16,1321.33349609375,1,2,1000
17,1323.55322265625,1,1,1000
18,1325.4931640625,1,1,1000
19,1327.552734375,1,2,1200
20,1329.962890625,2,2,1000
21,1331.91259765625,2,1,1000
22,1333.59228515625,1,2,1200
23,1335.482421875,1,1,1000
24,1338.08251953125,2,2,1200
25,1339.51220703125,1,1,1000
26,1341.5322265625,1,1,1000
27,1343.48193359375,1,1,1000
28,1345.44189453125,1,1,1000
29,1347.9619140625,2,2,1200
30,1349.43212890625,1,1,1000
31,1352.04150390625,2,2,1000
32,1353.76171875,1,1,1000
33,1355.861328125,1,1,1000
34,1357.8515625,1,2,1000
35,1360.63134765625,2,1,1200
36,1362.03125,1,1,1000
37,1364.0810546875,1,1,1200
38,1366.1611328125,1,2,1200
39,1368.5810546875,2,2,1000
40,1370.0107421875,1,1,1000
41,1372.03076171875,1,1,1000
42,1373.98046875,1,2,1200
43,1376.46044921875,2,2,1000
44,1377.91064453125,1,1,1000
45,1379.830078125,1,2,1200
46,1382.240234375,2,2,1200
47,1384.5302734375,2,2,1000
48,1385.97998046875,1,1,1000
0,1391.609375,1,2,1000
1,1393.55908203125,1,1,1200
2,1395.52880859375,1,2,1200
3,1397.39892578125,1,1,1000
4,1399.80859375,2,2,1200
5,1402.0888671875,2,2,1000
6,1403.48876953125,1,1,1200
7,1405.82861328125,1,1,1000
8,1408.4287109375,2,2,1000
9,1410.55859375,2,2,1000
10,1412.20849609375,1,1,1000
11,1414.7783203125,2,2,1000
12,1416.8779296875,2,1,1000
13,1419.0380859375,2,2,1000
14,1420.998046875,2,1,1000
15,1423.05810546875,2,2,1000
16,1424.9775390625,2,2,1000
17,1426.90771484375,2,2,1000
18,1428.90771484375,2,2,1000
19,1430.92724609375,2,2,1000
20,1432.27734375,1,2,1200
21,1435.037109375,2,2,1000
22,1437.43701171875,2,2,1200
23,1438.80712890625,1,1,1000
24,1440.84716796875,1,1,1000
25,1443.287109375,2,2,1000
26,1445.2568359375,2,2,1000
27,1447.12646484375,2,2,1000
28,1449.306640625,2,2,1000
29,1451.20654296875,2,2,1200
30,1452.896484375,1,1,1000
31,1455.326171875,2,2,1200
32,1457.326171875,2,2,1000
33,1459.42626953125,2,2,1000
34,1461.47607421875,2,2,1000
35,1463.68603515625,2,2,1000
36,1465.83544921875,2,2,1200
37,1468.28564453125,2,2,1000
38,1470.50537109375,2,2,1000
39,1471.935546875,1,1,1000
40,1473.97509765625,1,2,1200
41,1475.85546875,1,1,1000
42,1478.40478515625,2,2,1200
43,1480.48486328125,2,2,1000
44,1481.875,1,2,1000
45,1484.5849609375,2,2,1000
46,1486.10498046875,1,2,1000
47,1488.974609375,2,2,1000
48,1491.4345703125,2,2,1200
0,1497.08349609375,2,2,1200
1,1498.88330078125,1,2,1000
2,1501.30322265625,2,1,1000
3,1502.93310546875,1,2,1200
4,1505.08349609375,1,1,1000
5,1507.52294921875,2,2,1000
6,1509.48291015625,2,2,1000
7,1511.52294921875,2,2,1000
8,1513.00244140625,1,2,1200
9,1515.53271484375,2,2,1200
10,1517.00244140625,1,1,1000
11,1518.97265625,1,1,1000
12,1520.8525390625,1,1,1000
13,1523.08251953125,1,1,1000
14,1525.05224609375,1,1,1000
15,1526.94189453125,1,2,1200
16,1529.23193359375,1,1,1000
17,1531.671875,2,2,1000
18,1533.03173828125,1,1,1000
19,1534.90185546875,1,2,1000
20,1536.78173828125,1,1,1000
21,1539.08154296875,1,1,1000
22,1540.9814453125,1,1,1000
23,1542.92138671875,1,1,1000
24,1545.3212890625,2,1,1200
25,1547.28125,2,1,1200
26,1549.23095703125,2,2,1200
27,1550.6806640625,1,1,1200
28,1553.1708984375,2,2,1000
29,1554.82080078125,1,1,1000
30,1556.970703125,1,2,1000
31,1558.92041015625,1,2,1200
32,1561.4306640625,2,1,1000
33,1563.3505859375,2,2,1000
34,1564.68017578125,1,1,1000
35,1566.7802734375,1,2,1000
36,1569.330078125,2,2,1000
37,1571.39990234375,2,1,1200
38,1573.02001953125,1,1,1000
39,1575.599609375,2,2,1000
40,1577.1298828125,1,1,1000
41,1579.19970703125,1,1,1200
42,1581.4296875,1,1,1000
43,1583.6494140625,1,1,1000
44,1586.17919921875,2,2,1000
45,1587.5791015625,1,1,1000
46,1590.0791015625,2,2,1000
47,1592.02880859375,2,1,1000
48,1593.39892578125,1,2,1200
0,1598.27880859375,1,1,1000
1,1601.04833984375,2,2,1000
2,1602.5185546875,1,1,1000
3,1605.09814453125,2,2,1000
4,1606.5283203125,1,1,1000
5,1609.01806640625,2,2,1000
6,1610.91796875,2,2,1200
7,1613.06787109375,2,2,1000
8,1614.4677734375,1,2,1000
9,1616.34765625,1,2,1200
10,1618.52783203125,1,1,1000
11,1620.517578125,1,1,1000
12,1622.61767578125,1,2,1000
13,1624.4775390625,1,2,1000
14,1626.34716796875,1,1,1000
15,1628.8271484375,2,2,1000
16,1630.26708984375,1,2,1000
17,1632.1669921875,1,2,1200
18,1634.64697265625,2,2,1000
19,1636.5966796875,2,2,1000
20,1638.5263671875,2,2,1200
21,1640.41650390625,2,1,1000
22,1642.1962890625,1,2,1200
23,1644.09619140625,1,1,1000
24,1645.96630859375,1,1,1000
25,1648.49609375,2,2,1000
26,1650.42578125,2,1,1200
27,1652.39599609375,2,2,1200
28,1654.11572265625,1,2,1200
29,1656.0458984375,1,1,1000
30,1658.4755859375,2,2,1000
31,1660.8154296875,2,2,1200
32,1662.765625,2,2,1000
33,1664.66552734375,2,2,1000
34,1666.5654296875,2,2,1000
35,1667.92529296875,1,2,1200
36,1670.46533203125,2,2,1000
37,1672.794921875,2,2,1000
38,1674.21484375,1,1,1000
39,1676.62451171875,2,2,1200
40,1678.3447265625,1,1,1000
41,1680.76416015625,2,2,1200
42,1682.12451171875,1,1,1000
43,1684.0146484375,1,1,1000
44,1686.47412109375,2,2,1000
45,1688.064453125,1,1,1000
46,1690.72412109375,2,2,1000
47,1692.744140625,2,2,1000
48,1694.19384765625,1,1,1000
0,1700.06298828125,2,1,1200
1,1701.623046875,1,2,1200
2,1704.27294921875,2,2,1000
3,1705.72314453125,1,2,1000
4,1708.623046875,2,2,1000
5,1710.52294921875,2,2,1000
6,1711.9228515625,1,1,1000
7,1714.3427734375,2,2,1000
8,1716.22265625,2,2,1000
9,1717.71240234375,1,1,1000
10,1720.21240234375,2,2,1000
11,1721.9619140625,1,2,1200
12,1724.39208984375,2,2,1000
13,1726.39208984375,2,2,1000
14,1728.591796875,2,2,1000
15,1730.11181640625,1,1,1000
16,1732.12158203125,1,1,1000
17,1734.16162109375,1,1,1000
18,1736.6416015625,2,2,1000
19,1738.8115234375,2,2,1000
20,1740.3115234375,1,1,1000
21,1742.3212890625,1,2,1000
22,1744.27099609375,1,1,1000
23,1746.720703125,2,1,1200
24,1748.7109375,2,2,1000
25,1750.86083984375,2,2,1000
26,1752.890625,2,2,1000
27,1754.3203125,1,1,1200
28,1756.54052734375,1,2,1200
29,1758.51025390625,1,1,1000
30,1761.0703125,2,1,1200
31,1763.17041015625,2,2,1000
32,1765.06005859375,2,2,1000
33,1767.02001953125,2,2,1000
34,1768.52001953125,1,1,1200
35,1770.759765625,1,2,1200
36,1773.259765625,2,2,1200
37,1775.15966796875,2,2,1200
38,1777.03955078125,2,2,1000
39,1778.9091796875,2,2,1000
40,1780.859375,2,2,1000
41,1783.08935546875,1,1,1000
42,1785.71875,2,2,1200
43,1788.1591796875,2,2,1000
44,1790.48876953125,2,2,1000
45,1792.2587890625,1,1,1200
46,1794.80859375,2,2,1000
47,1796.91845703125,2,2,1000
48,1798.318359375,1,1,1000
0,1804.6376953125,2,2,1200
1,1806.55810546875,2,2,1000
2,1808.86767578125,2,2,1000
3,1810.90771484375,2,2,1000
4,1812.857421875,2,2,1200
5,1814.33740234375,1,1,1000
6,1817.05712890625,2,2,1000
7,1818.41748046875,1,1,1000
8,1820.4169921875,1,1,1000
9,1822.38720703125,1,1,1000
10,1824.31689453125,1,1,1000
11,1826.2568359375,1,2,1200
12,1828.40673828125,1,1,1000
13,1830.9365234375,2,2,1000
14,1832.556640625,1,2,1200
15,1835.06640625,2,2,1000
16,1837.0361328125,2,1,1200
17,1838.95654296875,2,2,1000
18,1840.31640625,1,1,1000
19,1842.755859375,2,2,1200
20,1844.13623046875,1,2,1000
21,1846.90576171875,2,2,1000
22,1848.23583984375,1,1,1000
23,1850.9658203125,2,2,1000
24,1852.40576171875,1,2,1200
25,1854.85546875,2,2,1000
26,1856.3056640625,1,2,1000
27,1858.75537109375,2,1,1000
